openalex_id,full_name,affiliated_institution,country,research_topics,works_count,citation_count,h_index,profile_url,profile_image_url
https://openalex.org/A5108121553,R. M. Barnett,Mohammed V University,MA,Particle physics theoretical and experimental studies; High-Energy Particle Collisions Research; Particle Detector Development and Performance; Quantum Chromodynamics and Particle Interactions; Dark Matter and Cosmic Phenomena,465,43216,92,https://openalex.org/A5108121553,
https://openalex.org/A5046486270,R. Salghi,Université Ibn Zohr,MA,Corrosion Behavior and Inhibition; Concrete Corrosion and Durability; Hydrogen embrittlement and corrosion behaviors in metals; Electrochemical Analysis and Applications; Inorganic and Organometallic Chemistry,464,11802,57,https://openalex.org/A5046486270,
https://openalex.org/A5067124963,Mario Gıorgı,University of Pisa,IT,Veterinary Pharmacology and Anesthesia; Antibiotics Pharmacokinetics and Efficacy; Pharmacological Effects and Assays; Inflammatory mediators and NSAID effects; Veterinary Equine Medical Research,464,4208,32,https://openalex.org/A5067124963,
https://openalex.org/A5075501475,Philippe Dagaut,Centre National de la Recherche Scientifique,FR,Advanced Combustion Engine Technologies; Catalytic Processes in Materials Science; Combustion and flame dynamics; Catalysis and Oxidation Reactions; Biodiesel Production and Applications,462,20368,78,https://openalex.org/A5075501475,
https://openalex.org/A5102833406,Vincent Segura,Université d'Orléans,FR,Horticultural and Viticultural Research; Genetic Mapping and Diversity in Plants and Animals; Plant Physiology and Cultivation Studies; Bioenergy crop production and management; Genetic and phenotypic traits in livestock,462,4781,28,https://openalex.org/A5102833406,
https://openalex.org/A5069453953,Abdelhakim Bouyahya,Mohammed V University,MA,Essential Oils and Antimicrobial Activity; Phytochemicals and Antioxidant Activities; Phytochemistry and Biological Activities; Natural Antidiabetic Agents Studies; Natural product bioactivities and synthesis,459,14905,58,https://openalex.org/A5069453953,
https://openalex.org/A5055028996,Antoine Tabarin,Université de Bordeaux,FR,Pituitary Gland Disorders and Treatments; Adrenal and Paraganglionic Tumors; Adrenal Hormones and Disorders; Hormonal Regulation and Hypertension; Neuroendocrine Tumor Research Advances,457,19055,71,https://openalex.org/A5055028996,
https://openalex.org/A5024118192,Shinji Hayashi,Université Mohammed VI Polytechnique,MA,Silicon Nanostructures and Photoluminescence; High-Energy Particle Collisions Research; Plasmonic and Surface Plasmon Research; Nanowire Synthesis and Applications; Quantum Chromodynamics and Particle Interactions,454,19528,75,https://openalex.org/A5024118192,
https://openalex.org/A5075969215,A. Bahlaoui,Université Mohammed VI des Sciences et de la Santé,MA,Pleural and Pulmonary Diseases; Infectious Diseases and Tuberculosis; Diagnosis and treatment of tuberculosis; Medical Imaging and Pathology Studies; Tuberculosis Research and Epidemiology,453,264,9,https://openalex.org/A5075969215,
https://openalex.org/A5010878201,Karima Senouci,Mohammed V University,MA,Autoimmune Bullous Skin Diseases; Cancer and Skin Lesions; Autoimmune and Inflammatory Disorders; Dermatological and Skeletal Disorders; Cutaneous lymphoproliferative disorders research,452,575,11,https://openalex.org/A5010878201,
https://openalex.org/A5014001937,H. Imam,University of Pavia,IT,Particle physics theoretical and experimental studies; High-Energy Particle Collisions Research; Particle Detector Development and Performance; Quantum Chromodynamics and Particle Interactions; Dark Matter and Cosmic Phenomena,449,6878,41,https://openalex.org/A5014001937,
https://openalex.org/A5084160293,Abdelwahid Mellouki,Centre National de la Recherche Scientifique,FR,Atmospheric chemistry and aerosols; Atmospheric Ozone and Climate; Air Quality and Health Impacts; Air Quality Monitoring and Forecasting; Spectroscopy and Laser Applications,448,12295,62,https://openalex.org/A5084160293,
https://openalex.org/A5046868303,Taïbi Ben Hadda,Laboratoire de Chimie,FR,Synthesis and biological activity; Crystallization and Solubility Studies; X-ray Diffraction in Crystallography; Metal complexes synthesis and properties; Synthesis and Characterization of Heterocyclic Compounds,447,9218,49,https://openalex.org/A5046868303,
https://openalex.org/A5086443939,Shahram Attarian,Inserm,FR,Peripheral Neuropathies and Disorders; Hereditary Neurological Disorders; Muscle Physiology and Disorders; Amyotrophic Lateral Sclerosis Research; Myasthenia Gravis and Thymoma,445,14243,55,https://openalex.org/A5086443939,
https://openalex.org/A5011637406,Mohammad Javed Ansari,Teerthanker Mahaveer University,IN,Insect and Pesticide Research; Plant and animal studies; Bee Products Chemical Analysis; Plant Stress Responses and Tolerance; Essential Oils and Antimicrobial Activity,444,9579,49,https://openalex.org/A5011637406,
https://openalex.org/A5024500244,Abdelmajid Soulaymani,Université Ibn-Tofail,MA,Poisoning and overdose treatments; Venomous Animal Envenomation and Studies; Pesticide Exposure and Toxicity; Pharmaceutical Practices and Patient Outcomes; Pharmacovigilance and Adverse Drug Reactions,442,1644,20,https://openalex.org/A5024500244,
https://openalex.org/A5040889983,H. Ez‐Zahraouy,Mohammed V University,MA,Magnetic and transport properties of perovskites and related materials; Perovskite Materials and Applications; Chalcogenide Semiconductor Thin Films; Theoretical and Computational Physics; ZnO doping and properties,442,7439,45,https://openalex.org/A5040889983,
https://openalex.org/A5044999679,Hinrich Gronemeyer,Institut de génétique et de biologie moléculaire et cellulaire,FR,Estrogen and related hormone effects; Retinoids in leukemia and cellular processes; Genomics and Chromatin Dynamics; Epigenetics and DNA Methylation; Nuclear Receptors and Signaling,442,38707,85,https://openalex.org/A5044999679,
https://openalex.org/A5082488041,Rédouane Abouqal,Mohammed V University,MA,"Rheumatoid Arthritis Research and Therapies; Spondyloarthritis Studies and Treatments; Autoimmune and Inflammatory Disorders Research; Bone health and osteoporosis research; Health Systems, Economic Evaluations, Quality of Life",441,6704,43,https://openalex.org/A5082488041,
https://openalex.org/A5049366662,F. Hali,Centre Hospitalier Universitaire Ibn Rochd,MA,Autoimmune Bullous Skin Diseases; Nail Diseases and Treatments; Cutaneous lymphoproliferative disorders research; Drug-Induced Adverse Reactions; Autoimmune and Inflammatory Disorders,439,424,10,https://openalex.org/A5049366662,
https://openalex.org/A5025603309,S. Ahzi,Centre National de la Recherche Scientifique,FR,Polymer crystallization and properties; Polymer Nanocomposites and Properties; Metal Forming Simulation Techniques; Composite Material Mechanics; Microstructure and mechanical properties,435,12360,58,https://openalex.org/A5025603309,
https://openalex.org/A5046925202,Mohamed Cherkaoui,Cadi Ayyad University,MA,Microgrid Control and Optimization; Sensorless Control of Electric Motors; Wind Turbine Control Systems; Multilevel Inverters and Converters; Adaptive Control of Nonlinear Systems,435,4135,30,https://openalex.org/A5046925202,
https://openalex.org/A5034921423,Z. Soumaimi,Mohammed V University,MA,Particle physics theoretical and experimental studies; High-Energy Particle Collisions Research; Particle Detector Development and Performance; Quantum Chromodynamics and Particle Interactions; Dark Matter and Cosmic Phenomena,433,4737,35,https://openalex.org/A5034921423,
https://openalex.org/A5046099728,Sylvio Indris,Université Mohammed VI Polytechnique,MA,Advancements in Battery Materials; Advanced Battery Materials and Technologies; Extraction and Separation Processes; Supercapacitor Materials and Fabrication; X-ray Diffraction in Crystallography,432,13379,62,https://openalex.org/A5046099728,
https://openalex.org/A5028809124,Abdelghani Chehbouni,Center For Remote Sensing (United States),US,Plant Water Relations and Carbon Dynamics; Remote Sensing in Agriculture; Hydrology and Watershed Management Studies; Climate variability and models; Hydrology and Drought Analysis,430,13540,54,https://openalex.org/A5028809124,
https://openalex.org/A5063158775,Y. Suzuki,SLAC National Accelerator Laboratory,US,Magnetic and transport properties of perovskites and related materials; Magnetic properties of thin films; Advanced Condensed Matter Physics; Electronic and Structural Properties of Oxides; Multiferroics and related materials,429,7679,46,https://openalex.org/A5063158775,
https://openalex.org/A5085299098,A. El Moussaouy,European Organization for Nuclear Research,CH,Particle physics theoretical and experimental studies; High-Energy Particle Collisions Research; Particle Detector Development and Performance; Quantum Chromodynamics and Particle Interactions; Dark Matter and Cosmic Phenomena,427,5384,36,https://openalex.org/A5085299098,
https://openalex.org/A5053707346,François Tardieu,Institut National de la Recherche Agronomique,MA,Greenhouse Technology and Climate Control; Crop Yield and Soil Fertility; Plant nutrient uptake and metabolism; Genetic Mapping and Diversity in Plants and Animals; Plant Water Relations and Carbon Dynamics,426,20686,81,https://openalex.org/A5053707346,
https://openalex.org/A5107968974,J. Novák,University of Ljubljana,SI,Particle physics theoretical and experimental studies; High-Energy Particle Collisions Research; Particle Detector Development and Performance; Quantum Chromodynamics and Particle Interactions; Dark Matter and Cosmic Phenomena,422,6537,40,https://openalex.org/A5107968974,
https://openalex.org/A5075196527,Stéphane Blanc,Centre National de la Recherche Scientifique,FR,Plant Virus Research Studies; Insect-Plant Interactions and Control; Plant Parasitism and Resistance; Insect symbiosis and bacterial influences; Insect Resistance and Genetics,420,10336,59,https://openalex.org/A5075196527,
https://openalex.org/A5023103648,M. Ebn Touhamı,Université Ibn-Tofail,MA,Corrosion Behavior and Inhibition; Concrete Corrosion and Durability; Hydrogen embrittlement and corrosion behaviors in metals; Electrodeposition and Electroless Coatings; Copper-based nanomaterials and applications,419,10164,55,https://openalex.org/A5023103648,
https://openalex.org/A5089928210,J.‐C. Dubus,Inserm,FR,Inhalation and Respiratory Drug Delivery; Asthma and respiratory diseases; Cystic Fibrosis Research Advances; Neonatal Respiratory Health Research; Respiratory viral infections research,419,7465,41,https://openalex.org/A5089928210,
https://openalex.org/A5008651061,Rachid Bouhfid,"Moroccan Foundation for Advanced Science, Innovation and Research",MA,Natural Fiber Reinforced Composites; Polymer Nanocomposites and Properties; Advanced Cellulose Research Studies; Crystallization and Solubility Studies; X-ray Diffraction in Crystallography,418,9500,52,https://openalex.org/A5008651061,
https://openalex.org/A5107858919,P. Farthouat,Mohammed V University,MA,Particle physics theoretical and experimental studies; High-Energy Particle Collisions Research; Particle Detector Development and Performance; Quantum Chromodynamics and Particle Interactions; Dark Matter and Cosmic Phenomena,417,24071,83,https://openalex.org/A5107858919,
https://openalex.org/A5105514105,D. Noll,The University of Sydney,AU,Particle physics theoretical and experimental studies; High-Energy Particle Collisions Research; Quantum Chromodynamics and Particle Interactions; Particle Detector Development and Performance; Computational Physics and Python Applications,415,4583,35,https://openalex.org/A5105514105,
https://openalex.org/A5042880515,Abdelmalek Boutaleb Joutei,École Nationale d'Agriculture de Meknès,MA,Plant and animal studies; Subterranean biodiversity and taxonomy; Mediterranean and Iberian flora and fauna; Marine Ecology and Invasive Species; Marine Invertebrate Physiology and Ecology,414,181,6,https://openalex.org/A5042880515,
https://openalex.org/A5021664973,Y. El Ghazali,University of Science and Technology of China,CN,Particle physics theoretical and experimental studies; High-Energy Particle Collisions Research; Particle Detector Development and Performance; Quantum Chromodynamics and Particle Interactions; Dark Matter and Cosmic Phenomena,412,4889,34,https://openalex.org/A5021664973,
